pid,navd88_match_line,navd88_ft,ngvd29_flag,ngvd29_ft,error
KT1175,"NAVD 88
 ORTHO HEIGHT - 253.52 (+/-2cm) 831.8 (feet) VERTCON3",831.8,False,828.82,
KT1507,"NAVD 88
 ORTHO HEIGHT - 265.079 (meters) 869.68 (feet) ADJUSTED",869.68,False,866.72,
HS2088,"NAVD 88
 ORTHO HEIGHT - 265.879 (meters) 872.30 (feet) POSTED",872.3,False,869.83,
LU0391,,,,,
KT1142,"NAVD 88
 ORTHO HEIGHT - 271.50 (+/-2cm) 890.7 (feet) VERTCON3",890.7,False,887.73,
KS0636,"NAVD 88
 ORTHO HEIGHT - 273.98 (+/-2cm) 898.9 (feet) VERTCON3",898.9,True,896.3,
KT1177,"NAVD 88
 ORTHO HEIGHT - 279.22 (+/-2cm) 916.1 (feet) VERTCON3",916.1,False,913.2,
KT1496,,,,,
KT1141,"NAVD 88
 ORTHO HEIGHT - 281.59 (+/-2cm) 923.8 (feet) VERTCON3",923.8,False,920.86,
LU0396,,,,,
JS0691,"NAVD 88
 ORTHO HEIGHT - 291.78 (+/-2cm) 957.3 (feet) VERTCON3",957.3,False,954.6,
KT1626,,,,,
KS0635,"NAVD 88
 ORTHO HEIGHT - 302.37 (+/-2cm) 992.0 (feet) VERTCON3",992.0,True,989.5,
KT1139,"NAVD 88
 ORTHO HEIGHT - 304.26 (+/-2cm) 998.2 (feet) VERTCON3",998.2,False,995.21,
LU0080,"NAVD 88
 ORTHO HEIGHT - 306.841 (meters) 1006.69 (feet) ADJUSTED",1006.69,False,1004.0,
JT1165,"NAVD 88
 ORTHO HEIGHT - 307.62 (+/-2cm) 1009.2 (feet) VERTCON3",1009.2,False,1006.6,
KT1180,"NAVD 88
 ORTHO HEIGHT - 308.45 (+/-2cm) 1012.0 (feet) VERTCON3",1012.0,False,1009.11,
JT1164,"NAVD 88
 ORTHO HEIGHT - 309.36 (+/-2cm) 1015.0 (feet) VERTCON3",1015.0,False,1012.26,
KT0401,"NAVD 88
 ORTHO HEIGHT - 310.52 (+/-2cm) 1018.8 (feet) VERTCON3",1018.8,False,1016.11,
HS2092,"NAVD 88
 ORTHO HEIGHT - 311.558 (meters) 1022.17 (feet) POSTED",1022.17,False,1019.71,
HS4224,,,,,
KT0644,"NAVD 88
 ORTHO HEIGHT - 316.86 (+/-2cm) 1039.6 (feet) VERTCON3",1039.6,False,1036.87,
LT0314,"NAVD 88
 ORTHO HEIGHT - 317.921 (meters) 1043.05 (feet) ADJUSTED",1043.05,True,1040.51,
HS2090,"NAVD 88
 ORTHO HEIGHT - 318.712 (meters) 1045.64 (feet) ADJUSTED",1045.64,False,1043.16,
KT0392,"NAVD 88
 ORTHO HEIGHT - 322.45 (+/-2cm) 1057.9 (feet) VERTCON3",1057.9,False,1055.25,
HS2094,"NAVD 88
 ORTHO HEIGHT - 322.432 (meters) 1057.85 (feet) ADJUSTED",1057.85,False,1055.39,
HS2095,,,,,
LU0084,,,,,
KS0634,"NAVD 88
 ORTHO HEIGHT - 334.21 (+/-2cm) 1096.5 (feet) VERTCON3",1096.5,True,1093.97,
LU0083,"NAVD 88
 ORTHO HEIGHT - 335.879 (meters) 1101.96 (feet) ADJUSTED",1101.96,False,1099.23,
KT1624,,,,,
LU0081,"NAVD 88
 ORTHO HEIGHT - 338.616 (meters) 1110.94 (feet) ADJUSTED",1110.94,False,1108.25,
KT0643,"NAVD 88
 ORTHO HEIGHT - 343.37 (+/-2cm) 1126.5 (feet) VERTCON3",1126.5,False,1123.84,
KT1488,"NAVD 88
 ORTHO HEIGHT - 344.02 (+/-2cm) 1128.7 (feet) VERTCON3",1128.7,False,1125.72,
KT0394,"NAVD 88
 ORTHO HEIGHT - 346.61 (+/-2cm) 1137.2 (feet) VERTCON3",1137.2,False,1134.53,
KT1137,"NAVD 88
 ORTHO HEIGHT - 349.16 (+/-2cm) 1145.5 (feet) VERTCON3",1145.5,False,1142.53,
HS0889,"NAVD 88
 ORTHO HEIGHT - 349.75 (+/-2cm) 1147.5 (feet) VERTCON3",1147.5,False,1145.0,
JS0689,,,,,
LU0085,"NAVD 88
 ORTHO HEIGHT - 353.224 (meters) 1158.87 (feet) ADJUSTED",1158.87,False,1156.13,
LU0082,"NAVD 88
 ORTHO HEIGHT - 357.532 (meters) 1173.00 (feet) ADJUSTED",1173.0,False,1170.28,
KT0870,"NAVD 88
 ORTHO HEIGHT - 357.93 (+/-2cm) 1174.3 (feet) VERTCON3",1174.3,False,1171.31,
KS0633,"NAVD 88
 ORTHO HEIGHT - 358.35 (+/-2cm) 1175.7 (feet) VERTCON3",1175.7,True,1173.14,
KT0868,"NAVD 88
 ORTHO HEIGHT - 359.77 (+/-2cm) 1180.3 (feet) VERTCON3",1180.3,False,1177.33,
KT0645,"NAVD 88
 ORTHO HEIGHT - 359.79 (+/-2cm) 1180.4 (feet) VERTCON3",1180.4,False,1177.71,
KT1661,,,,,
KT0873,"NAVD 88
 ORTHO HEIGHT - 361.09 (+/-2cm) 1184.7 (feet) VERTCON3",1184.7,False,1181.64,
KT0867,"NAVD 88
 ORTHO HEIGHT - 363.54 (+/-2cm) 1192.7 (feet) VERTCON3",1192.7,False,1189.7,
KT0865,"NAVD 88
 ORTHO HEIGHT - 364.52 (+/-2cm) 1195.9 (feet) VERTCON3",1195.9,False,1192.92,
KT0861,"NAVD 88
 ORTHO HEIGHT - 373.14 (+/-2cm) 1224.2 (feet) VERTCON3",1224.2,False,1221.21,
JS0524,"NAVD 88
 ORTHO HEIGHT - 374.03 (+/-2cm) 1227.1 (feet) VERTCON3",1227.1,False,1224.4,
KT1662,,,,,
KT0859,"NAVD 88
 ORTHO HEIGHT - 374.69 (+/-2cm) 1229.3 (feet) VERTCON3",1229.3,False,1226.3,
KT0876,"NAVD 88
 ORTHO HEIGHT - 375.29 (+/-2cm) 1231.3 (feet) VERTCON3",1231.3,False,1228.26,
KT1623,,,,,
KS0632,"NAVD 88
 ORTHO HEIGHT - 378.14 (+/-2cm) 1240.6 (feet) VERTCON3",1240.6,True,1238.04,
KT0857,"NAVD 88
 ORTHO HEIGHT - 379.96 (+/-2cm) 1246.6 (feet) VERTCON3",1246.6,False,1243.6,
KT1136,"NAVD 88
 ORTHO HEIGHT - 381.70 (+/-2cm) 1252.3 (feet) VERTCON3",1252.3,False,1249.27,
KT0855,"NAVD 88
 ORTHO HEIGHT - 387.84 (+/-2cm) 1272.4 (feet) VERTCON3",1272.4,False,1269.43,
KT0856,"NAVD 88
 ORTHO HEIGHT - 383.17 (+/-2cm) 1257.1 (feet) VERTCON3",1257.1,False,1254.11,
LU0087,"NAVD 88
 ORTHO HEIGHT - 390.441 (meters) 1280.97 (feet) ADJUSTED",1280.97,False,1278.21,
LU0086,"NAVD 88
 ORTHO HEIGHT - 389.466 (meters) 1277.77 (feet) ADJUSTED",1277.77,False,1275.01,
KT1089,"NAVD 88
 ORTHO HEIGHT - 391.65 (+/-2cm) 1284.9 (feet) VERTCON3",1284.9,False,1281.93,
KT1484,"NAVD 88
 ORTHO HEIGHT - 391.85 (+/-2cm) 1285.6 (feet) VERTCON3",1285.6,False,1282.64,
KT1091,"NAVD 88
 ORTHO HEIGHT - 394.64 (+/-2cm) 1294.7 (feet) VERTCON3",1294.7,False,1291.74,
LT0316,"NAVD 88
 ORTHO HEIGHT - 398.861 (meters) 1308.60 (feet) ADJUSTED",1308.6,True,1306.03,
KT1183,"NAVD 88
 ORTHO HEIGHT - 400.89 (+/-2cm) 1315.3 (feet) VERTCON3",1315.3,False,1312.48,
KT1477,"NAVD 88
 ORTHO HEIGHT - 401.34 (+/-2cm) 1316.7 (feet) VERTCON3",1316.7,False,1313.8,
KS0631,"NAVD 88
 ORTHO HEIGHT - 401.95 (+/-2cm) 1318.7 (feet) VERTCON3",1318.7,True,1316.23,
KT1093,"NAVD 88
 ORTHO HEIGHT - 401.62 (+/-2cm) 1317.6 (feet) VERTCON3",1317.6,False,1314.65,
KT1622,,,,,
KT1134,"NAVD 88
 ORTHO HEIGHT - 403.22 (+/-2cm) 1322.9 (feet) VERTCON3",1322.9,False,1319.88,
KT1730,,,,,
KT0387,,,,,
KT1095,"NAVD 88
 ORTHO HEIGHT - 405.84 (+/-2cm) 1331.5 (feet) VERTCON3",1331.5,False,1328.48,
KT0617,"NAVD 88
 ORTHO HEIGHT - 405.68 (+/-2cm) 1331.0 (feet) VERTCON3",1331.0,False,1328.32,
KT0604,"NAVD 88
 ORTHO HEIGHT - 406.50 (+/-2cm) 1333.7 (feet) VERTCON3",1333.7,False,1331.1,
KT1708,,,,,
KT0613,"NAVD 88
 ORTHO HEIGHT - 406.81 (+/-2cm) 1334.7 (feet) VERTCON3",1334.7,False,1332.0,
KT0626,"NAVD 88
 ORTHO HEIGHT - 406.73 (+/-2cm) 1334.4 (feet) VERTCON3",1334.4,False,1331.74,
KT1731,,,,,
KT0595,,,,,
KT1709,,,,,
KT0581,"NAVD 88
 ORTHO HEIGHT - 407.60 (+/-2cm) 1337.3 (feet) VERTCON3",1337.3,False,1334.66,
KT1100,"NAVD 88
 ORTHO HEIGHT - 408.19 (+/-2cm) 1339.2 (feet) VERTCON3",1339.2,False,1336.21,
KT1098,"NAVD 88
 ORTHO HEIGHT - 408.25 (+/-2cm) 1339.4 (feet) VERTCON3",1339.4,False,1336.4,
KT0616,"NAVD 88
 ORTHO HEIGHT - 408.24 (+/-2cm) 1339.4 (feet) VERTCON3",1339.4,False,1336.71,
KT0605,"NAVD 88
 ORTHO HEIGHT - 408.29 (+/-2cm) 1339.5 (feet) VERTCON3",1339.5,False,1336.92,
KT1688,,,,,
KT1102,"NAVD 88
 ORTHO HEIGHT - 409.23 (+/-2cm) 1342.6 (feet) VERTCON3",1342.6,False,1339.62,
JS0523,"NAVD 88
 ORTHO HEIGHT - 409.46 (+/-2cm) 1343.4 (feet) VERTCON3",1343.4,False,1340.63,
KT0588,"NAVD 88
 ORTHO HEIGHT - 409.98 (+/-2cm) 1345.1 (feet) VERTCON3",1345.1,False,1342.47,
KT0589,"NAVD 88
 ORTHO HEIGHT - 410.44 (+/-2cm) 1346.6 (feet) VERTCON3",1346.6,False,1343.99,
KT0592,"NAVD 88
 ORTHO HEIGHT - 410.73 (+/-2cm) 1347.5 (feet) VERTCON3",1347.5,False,1344.95,
KT1686,,,,,
HS0891,"NAVD 88
 ORTHO HEIGHT - 410.68 (+/-2cm) 1347.4 (feet) VERTCON3",1347.4,False,1344.95,
KT0630,"NAVD 88
 ORTHO HEIGHT - 411.92 (+/-2cm) 1351.4 (feet) VERTCON3",1351.4,False,1348.72,
KT0580,"NAVD 88
 ORTHO HEIGHT - 411.68 (+/-2cm) 1350.7 (feet) VERTCON3",1350.7,False,1348.06,
KT0627,"NAVD 88
 ORTHO HEIGHT - 412.16 (+/-2cm) 1352.2 (feet) VERTCON3",1352.2,False,1349.55,
KS1279,,,,,
KT1721,,,,,
KT0584,"NAVD 88
 ORTHO HEIGHT - 412.95 (+/-2cm) 1354.8 (feet) VERTCON3",1354.8,False,1352.22,
KT1109,,,,,
KT0396,"NAVD 88
 ORTHO HEIGHT - 413.27 (+/-2cm) 1355.9 (feet) VERTCON3",1355.9,False,1353.22,
KS0611,"NAVD 88
 ORTHO HEIGHT - 414.831 (meters) 1360.99 (feet) ADJUSTED",1360.99,True,1358.52,
KT0631,"NAVD 88
 ORTHO HEIGHT - 414.76 (+/-2cm) 1360.8 (feet) VERTCON3",1360.8,False,1358.03,
KT0882,,,,,
KT1190,"NAVD 88
 ORTHO HEIGHT - 415.58 (+/-2cm) 1363.4 (feet) VERTCON3",1363.4,False,1360.8,
HS0894,,,,,
KT0386,"NAVD 88
 ORTHO HEIGHT - 417.88 (+/-2cm) 1371.0 (feet) VERTCON3",1371.0,False,1368.3,
LU0088,"NAVD 88
 ORTHO HEIGHT - 417.897 (meters) 1371.05 (feet) ADJUSTED",1371.05,False,1368.27,
KT1111,"NAVD 88
 ORTHO HEIGHT - 418.21 (+/-2cm) 1372.1 (feet) VERTCON3",1372.1,False,1369.1,
KT0363,"NAVD 88
 ORTHO HEIGHT - 418.31 (+/-2cm) 1372.4 (feet) VERTCON3",1372.4,False,1369.71,
KS0610,"NAVD 88
 ORTHO HEIGHT - 418.525 (meters) 1373.11 (feet) ADJUSTED",1373.11,True,1370.6,
KT1739,,,,,
KT1113,"NAVD 88
 ORTHO HEIGHT - 420.48 (+/-2cm) 1379.5 (feet) VERTCON3",1379.5,False,1376.52,
KT1187,,,,,
KT1112,"NAVD 88
 ORTHO HEIGHT - 421.04 (+/-2cm) 1381.4 (feet) VERTCON3",1381.4,False,1378.3,
KT1114,,,,,
HS4261,,,,,
KT1115,"NAVD 88
 ORTHO HEIGHT - 425.55 (+/-2cm) 1396.2 (feet) VERTCON3",1396.2,False,1393.16,
KT0623,,,,,
KT0397,,,,,
KT1620,,,,,
HS0898,,,,,
HS0899,"NAVD 88
 ORTHO HEIGHT - 429.324 (meters) 1408.54 (feet) ADJUSTED",1408.54,False,1406.12,
KS0608,"NAVD 88
 ORTHO HEIGHT - 433.822 (meters) 1423.30 (feet) ADJUSTED",1423.3,True,1420.74,
KT1133,"NAVD 88
 ORTHO HEIGHT - 434.38 (+/-2cm) 1425.1 (feet) VERTCON3",1425.1,False,1422.11,
JS2413,,,,,
KS0606,"NAVD 88
 ORTHO HEIGHT - 441.552 (meters) 1448.66 (feet) ADJUSTED",1448.66,True,1445.62,
KT1116,"NAVD 88
 ORTHO HEIGHT - 441.83 (+/-2cm) 1449.6 (feet) VERTCON3",1449.6,False,1446.53,
KT0365,"NAVD 88
 ORTHO HEIGHT - 445.00 (+/-2cm) 1460.0 (feet) VERTCON3",1460.0,False,1457.25,
KT1472,"NAVD 88
 ORTHO HEIGHT - 448.85 (+/-2cm) 1472.6 (feet) VERTCON3",1472.6,False,1469.63,
KT1466,"NAVD 88
 ORTHO HEIGHT - 457.41 (+/-2cm) 1500.7 (feet) VERTCON3",1500.7,False,1497.76,
LT0365,"NAVD 88
 ORTHO HEIGHT - 460.776 (meters) 1511.73 (feet) ADJUSTED",1511.73,True,1508.89,
KT1117,"NAVD 88
 ORTHO HEIGHT - 459.99 (+/-2cm) 1509.2 (feet) VERTCON3",1509.2,False,1506.08,
KS0605,"NAVD 88
 ORTHO HEIGHT - 463.988 (meters) 1522.27 (feet) ADJUSTED",1522.27,True,1519.24,
KT1459,"NAVD 88
 ORTHO HEIGHT - 461.06 (+/-2cm) 1512.7 (feet) VERTCON3",1512.7,False,1509.72,
JS0521,"NAVD 88
 ORTHO HEIGHT - 464.89 (+/-2cm) 1525.2 (feet) VERTCON3",1525.2,False,1522.45,
KT1185,"NAVD 88
 ORTHO HEIGHT - 464.52 (+/-2cm) 1524.0 (feet) VERTCON3",1524.0,False,1521.26,
KT0640,,,,,
HS0903,"NAVD 88
 ORTHO HEIGHT - 467.12 (+/-2cm) 1532.5 (feet) VERTCON3",1532.5,False,1530.1,
KT1462,"NAVD 88
 ORTHO HEIGHT - 471.16 (+/-2cm) 1545.8 (feet) VERTCON3",1545.8,False,1542.85,
KT1121,"NAVD 88
 ORTHO HEIGHT - 474.26 (+/-2cm) 1556.0 (feet) VERTCON3",1556.0,False,1552.85,
KT1131,"NAVD 88
 ORTHO HEIGHT - 480.32 (+/-2cm) 1575.8 (feet) VERTCON3",1575.8,False,1572.79,
JS0522,"NAVD 88
 ORTHO HEIGHT - 480.05 (+/-2cm) 1575.0 (feet) VERTCON3",1575.0,False,1572.22,
JS0518,"NAVD 88
 ORTHO HEIGHT - 487.31 (+/-2cm) 1598.8 (feet) VERTCON3",1598.8,False,1595.94,
JS0520,"NAVD 88
 ORTHO HEIGHT - 488.98 (+/-2cm) 1604.3 (feet) VERTCON3",1604.3,False,1601.43,
KS0604,"NAVD 88
 ORTHO HEIGHT - 491.234 (meters) 1611.66 (feet) ADJUSTED",1611.66,True,1608.58,
KT0383,"NAVD 88
 ORTHO HEIGHT - 491.32 (+/-2cm) 1611.9 (feet) VERTCON3",1611.9,False,1609.22,
KT0886,,,,,
KT0902,"NAVD 88
 ORTHO HEIGHT - 504.43 (+/-2cm) 1655.0 (feet) VERTCON3",1655.0,False,1652.0,
KT1717,,,,,
KT0637,"NAVD 88
 ORTHO HEIGHT - 504.44 (+/-2cm) 1655.0 (feet) VERTCON3",1655.0,False,1652.3,
KT0636,,,,,
KT0376,"NAVD 88
 ORTHO HEIGHT - 508.20 (+/-2cm) 1667.3 (feet) VERTCON3",1667.3,False,1664.58,
KT0892,"NAVD 88
 ORTHO HEIGHT - 508.74 (+/-2cm) 1669.1 (feet) VERTCON3",1669.1,False,1666.1,
KT1122,"NAVD 88
 ORTHO HEIGHT - 509.07 (+/-2cm) 1670.2 (feet) VERTCON3",1670.2,False,1667.1,
KT1719,,,,,
KS0603,"NAVD 88
 ORTHO HEIGHT - 509.449 (meters) 1671.42 (feet) ADJUSTED",1671.42,True,1668.33,
KT0377,,,,,
JS0517,"NAVD 88
 ORTHO HEIGHT - 512.21 (+/-2cm) 1680.5 (feet) VERTCON3",1680.5,False,1677.65,
KS0602,"NAVD 88
 ORTHO HEIGHT - 518.392 (meters) 1700.76 (feet) ADJUSTED",1700.76,True,1697.65,
KT1123,"NAVD 88
 ORTHO HEIGHT - 518.61 (+/-2cm) 1701.5 (feet) VERTCON3",1701.5,False,1698.35,
KT0890,"NAVD 88
 ORTHO HEIGHT - 521.64 (+/-2cm) 1711.4 (feet) VERTCON3",1711.4,False,1708.4,
LT0317,,,,,
KT1130,"NAVD 88
 ORTHO HEIGHT - 527.59 (+/-2cm) 1730.9 (feet) VERTCON3",1730.9,False,1727.88,
KT1469,"NAVD 88
 ORTHO HEIGHT - 529.57 (+/-2cm) 1737.4 (feet) VERTCON3",1737.4,False,1734.48,
KT1711,,,,,
KT0370,"NAVD 88
 ORTHO HEIGHT - 531.98 (+/-2cm) 1745.3 (feet) VERTCON3",1745.3,False,1742.61,
KS0601,,,,,
JS0519,"NAVD 88
 ORTHO HEIGHT - 539.49 (+/-2cm) 1770.0 (feet) VERTCON3",1770.0,False,1767.15,
KT1129,"NAVD 88
 ORTHO HEIGHT - 546.80 (+/-2cm) 1794.0 (feet) VERTCON3",1794.0,False,1790.89,
HS0908,"NAVD 88
 ORTHO HEIGHT - 548.123 (meters) 1798.30 (feet) ADJUSTED",1798.3,False,1795.8,
KS0600,"NAVD 88
 ORTHO HEIGHT - 550.737 (meters) 1806.88 (feet) ADJUSTED",1806.88,True,1803.78,
KS0599,"NAVD 88
 ORTHO HEIGHT - 551.711 (meters) 1810.07 (feet) ADJUSTED",1810.07,True,1806.98,
JS0515,,,,,
HS4262,"NAVD 88
 ORTHO HEIGHT - 557.292 (meters) 1828.38 (feet) ADJUSTED",1828.38,False,1825.88,
KT0382,"NAVD 88
 ORTHO HEIGHT - 564.02 (+/-2cm) 1850.5 (feet) VERTCON3",1850.5,False,1847.73,
LT0319,"NAVD 88
 ORTHO HEIGHT - 564.666 (meters) 1852.58 (feet) ADJUSTED",1852.58,,,
LT0318,"NAVD 88
 ORTHO HEIGHT - 564.869 (meters) 1853.24 (feet) ADJUSTED",1853.24,True,1850.63,
KT1128,"NAVD 88
 ORTHO HEIGHT - 566.76 (+/-2cm) 1859.4 (feet) VERTCON3",1859.4,False,1856.32,
KS0598,"NAVD 88
 ORTHO HEIGHT - 570.867 (meters) 1872.92 (feet) ADJUSTED",1872.92,True,1869.72,
JS0514,"NAVD 88
 ORTHO HEIGHT - 569.68 (+/-2cm) 1869.0 (feet) VERTCON3",1869.0,False,1866.18,
KT1127,"NAVD 88
 ORTHO HEIGHT - 577.91 (+/-2cm) 1896.0 (feet) VERTCON3",1896.0,False,1892.91,
LT0320,"NAVD 88
 ORTHO HEIGHT - 570.903 (meters) 1873.04 (feet) ADJUSTED",1873.04,True,1870.43,
KS0597,"NAVD 88
 ORTHO HEIGHT - 579.350 (meters) 1900.75 (feet) ADJUSTED",1900.75,True,1897.53,
KT1126,"NAVD 88
 ORTHO HEIGHT - 583.54 (+/-2cm) 1914.5 (feet) VERTCON3",1914.5,False,1911.37,
LT0366,"NAVD 88
 ORTHO HEIGHT - 601.939 (meters) 1974.86 (feet) ADJUSTED",1974.86,True,1972.01,
KT0373,"NAVD 88
 ORTHO HEIGHT - 608.14 (+/-2cm) 1995.2 (feet) VERTCON3",1995.2,False,1992.44,
HS0911,"NAVD 88
 ORTHO HEIGHT - 610.010 (meters) 2001.34 (feet) ADJUSTED",2001.34,False,1998.84,
KS0595,"NAVD 88
 ORTHO HEIGHT - 608.115 (meters) 1995.12 (feet) ADJUSTED",1995.12,True,1991.96,
KS0594,"NAVD 88
 ORTHO HEIGHT - 632.212 (meters) 2074.18 (feet) ADJUSTED",2074.18,True,2070.89,
LT0367,"NAVD 88
 ORTHO HEIGHT - 646.292 (meters) 2120.38 (feet) ADJUSTED",2120.38,True,2117.51,
LT0321,"NAVD 88
 ORTHO HEIGHT - 652.046 (meters) 2139.25 (feet) ADJUSTED",2139.25,True,2136.62,
HS0912,"NAVD 88
 ORTHO HEIGHT - 654.924 (meters) 2148.70 (feet) ADJUSTED",2148.7,False,2146.17,
JS0512,"NAVD 88
 ORTHO HEIGHT - 655.33 (+/-2cm) 2150.0 (feet) VERTCON3",2150.0,False,2147.14,
JS2412,,,,,
LT0368,,,,,
KS0593,"NAVD 88
 ORTHO HEIGHT - 663.204 (meters) 2175.86 (feet) ADJUSTED",2175.86,True,2172.6,
LT0322,,,,,
KS0592,"NAVD 88
 ORTHO HEIGHT - 686.984 (meters) 2253.88 (feet) ADJUSTED",2253.88,True,2250.58,
HS0913,,,,,
LT0313,"NAVD 88
 ORTHO HEIGHT - 712.663 (meters) 2338.13 (feet) ADJUSTED",2338.13,True,2335.33,
LT0312,"NAVD 88
 ORTHO HEIGHT - 734.990 (meters) 2411.38 (feet) ADJUSTED",2411.38,True,2408.56,
LT0311,"NAVD 88
 ORTHO HEIGHT - 763.353 (meters) 2504.43 (feet) ADJUSTED",2504.43,True,2501.66,
LT0324,"NAVD 88
 ORTHO HEIGHT - 779.250 (meters) 2556.59 (feet) ADJUSTED",2556.59,True,2553.9,
LT0310,"NAVD 88
 ORTHO HEIGHT - 791.907 (meters) 2598.11 (feet) ADJUSTED",2598.11,True,2595.24,
JS0508,,,,,
LT0453,,,,,
LT0309,"NAVD 88
 ORTHO HEIGHT - 825.115 (meters) 2707.06 (feet) ADJUSTED",2707.06,True,2704.13,
LT0325,"NAVD 88
 ORTHO HEIGHT - 828.408 (meters) 2717.87 (feet) ADJUSTED",2717.87,True,2715.17,
HS0915,"NAVD 88
 ORTHO HEIGHT - 837.974 (meters) 2749.25 (feet) ADJUSTED",2749.25,False,2746.65,
LT0306,,,,,
LT0308,"NAVD 88
 ORTHO HEIGHT - 842.440 (meters) 2763.91 (feet) ADJUSTED",2763.91,True,2760.97,
LT0370,"NAVD 88
 ORTHO HEIGHT - 845.853 (meters) 2775.10 (feet) ADJUSTED",2775.1,True,2772.14,
LT0303,"NAVD 88
 ORTHO HEIGHT - 871.388 (meters) 2858.88 (feet) ADJUSTED",2858.88,True,2855.85,
LT0304,"NAVD 88
 ORTHO HEIGHT - 864.273 (meters) 2835.54 (feet) ADJUSTED",2835.54,True,2832.55,
LT0446,,,,,
LT0305,"NAVD 88
 ORTHO HEIGHT - 873.456 (meters) 2865.66 (feet) ADJUSTED",2865.66,True,2862.79,
LT0326,"NAVD 88
 ORTHO HEIGHT - 892.463 (meters) 2928.02 (feet) ADJUSTED",2928.02,True,2925.28,
LT0166,"NAVD 88
 ORTHO HEIGHT - 886.243 (meters) 2907.62 (feet) ADJUSTED",2907.62,True,2904.61,
JS0507,"NAVD 88
 ORTHO HEIGHT - 915.99 (+/-2cm) 3005.2 (feet) VERTCON3",3005.2,False,3002.27,
JS0284,"NAVD 88
 ORTHO HEIGHT - 912.52 (+/-2cm) 2993.8 (feet) VERTCON3",2993.8,False,2991.2,
LT0385,,,,,
JS0285,"NAVD 88
 ORTHO HEIGHT - 936.683 (meters) 3073.10 (feet) POSTED",3073.1,False,3070.4,
LT0327,,,,,
LT0371,"NAVD 88
 ORTHO HEIGHT - 953.378 (meters) 3127.87 (feet) ADJUSTED",3127.87,True,3124.89,
LT0384,,,,,
LT0382,,,,,
LT0162,,,,,
LT0164,"NAVD 88
 ORTHO HEIGHT - 969.804 (meters) 3181.77 (feet) ADJUSTED",3181.77,True,3178.69,
LT0393,"NAVD 88
 ORTHO HEIGHT - 970.725 (meters) 3184.79 (feet) ADJUSTED",3184.79,True,3181.67,
JS0506,"NAVD 88
 ORTHO HEIGHT - 974.14 (+/-2cm) 3196.0 (feet) VERTCON3",3196.0,False,3192.99,
LT0389,"NAVD 88
 ORTHO HEIGHT - 975.345 (meters) 3199.94 (feet) ADJUSTED",3199.94,True,3196.84,
LT0390,"NAVD 88
 ORTHO HEIGHT - 975.677 (meters) 3201.03 (feet) ADJUSTED",3201.03,True,3197.93,
LT0392,,,,,
LT0447,,,,,
LT0452,,,,,
LT0387,"NAVD 88
 ORTHO HEIGHT - 977.361 (meters) 3206.56 (feet) ADJUSTED",3206.56,True,3203.45,
JS0071,"NAVD 88
 ORTHO HEIGHT - 977.68 (+/-2cm) 3207.6 (feet) VERTCON3",3207.6,False,3204.52,
JS0068,,,,,
JS0070,"NAVD 88
 ORTHO HEIGHT - 988.94 (+/-2cm) 3244.5 (feet) VERTCON3",3244.5,False,3241.42,
JS0069,"NAVD 88
 ORTHO HEIGHT - 991.35 (+/-2cm) 3252.5 (feet) VERTCON3",3252.5,False,3249.35,
LT0386,,,,,
MW0319,"NAVD 88
 ORTHO HEIGHT - 995.360 (meters) 3265.61 (feet) ADJUSTED",3265.61,True,3262.5,
LT0161,"NAVD 88
 ORTHO HEIGHT - 1003.273 (meters) 3291.57 (feet) ADJUSTED",3291.57,True,3288.52,
MW0318,"NAVD 88
 ORTHO HEIGHT - 1003.856 (meters) 3293.48 (feet) ADJUSTED",3293.48,True,3290.37,
LT0380,,,,,
LT0329,"NAVD 88
 ORTHO HEIGHT - 1007.724 (meters) 3306.17 (feet) ADJUSTED",3306.17,True,3303.35,
MW0325,"NAVD 88
 ORTHO HEIGHT - 1010.121 (meters) 3314.04 (feet) ADJUSTED",3314.04,True,3310.89,
MW0320,"NAVD 88
 ORTHO HEIGHT - 1009.169 (meters) 3310.92 (feet) ADJUSTED",3310.92,True,3307.81,
MW0321,"NAVD 88
 ORTHO HEIGHT - 1011.587 (meters) 3318.85 (feet) ADJUSTED",3318.85,True,3315.76,
MW0327,"NAVD 88
 ORTHO HEIGHT - 1011.736 (meters) 3319.34 (feet) ADJUSTED",3319.34,True,3316.2,
MW0704,,,,,
MW0326,"NAVD 88
 ORTHO HEIGHT - 1012.096 (meters) 3320.52 (feet) ADJUSTED",3320.52,True,3317.38,
MW0328,"NAVD 88
 ORTHO HEIGHT - 1013.346 (meters) 3324.62 (feet) ADJUSTED",3324.62,True,3321.49,
MW0324,"NAVD 88
 ORTHO HEIGHT - 1012.413 (meters) 3321.56 (feet) ADJUSTED",3321.56,True,3318.41,
LT0231,"NAVD 88
 ORTHO HEIGHT - 1013.843 (meters) 3326.25 (feet) ADJUSTED",3326.25,True,3323.14,
MW0322,"NAVD 88
 ORTHO HEIGHT - 1014.204 (meters) 3327.43 (feet) ADJUSTED",3327.43,True,3324.31,
LT0394,"NAVD 88
 ORTHO HEIGHT - 1014.341 (meters) 3327.88 (feet) ADJUSTED",3327.88,True,3324.75,
LT0160,"NAVD 88
 ORTHO HEIGHT - 1015.037 (meters) 3330.17 (feet) ADJUSTED",3330.17,True,3327.12,
